display_title,docdt,url,pdfurl
Kenya - AFRICA- P151831- Kenya Youth Employment and Opportunities - Procurement Plan,2019-04-10T04:00:00Z,http://documents.worldbank.org/curated/en/941581554922443506,http://documents.worldbank.org/curated/en/941581554922443506/pdf/Kenya-AFRICA-P151831-Kenya-Youth-Employment-and-Opportunities-Procurement-Plan.pdf
Kenya - Affordable Housing Finance Project,2019-04-09T04:00:00Z,http://documents.worldbank.org/curated/en/405151556935423068,http://documents.worldbank.org/curated/en/405151556935423068/pdf/Kenya-Affordable-Housing-Finance-Project.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-04-09T04:00:00Z,http://documents.worldbank.org/curated/en/424911554809192722,http://documents.worldbank.org/curated/en/424911554809192722/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2019-04-08T04:00:00Z,http://documents.worldbank.org/curated/en/585291554721686385,http://documents.worldbank.org/curated/en/585291554721686385/pdf/Kenya-AFRICA-P156634-Water-and-Sanitation-Development-Project-Procurement-Plan.pdf
,,,
Kenya - AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2019-04-08T04:00:00Z,http://documents.worldbank.org/curated/en/456301554726077684,http://documents.worldbank.org/curated/en/456301554726077684/pdf/Kenya-AFRICA-P156634-Water-and-Sanitation-Development-Project-Procurement-Plan.pdf
Disclosable Version of the ISR - Kenya Social and Economic Inclusion Project - P164654 - Sequence No : 01,2019-04-04T04:00:00Z,http://documents.worldbank.org/curated/en/215201554413711611,http://documents.worldbank.org/curated/en/215201554413711611/pdf/Disclosable-Version-of-the-ISR-Kenya-Social-and-Economic-Inclusion-Project-P164654-Sequence-No-01.pdf
Kenya - AFRICA- P163980- Kenya Marine Fisheries and Socio-Economic Development Project (KEMFSED) - Procurement Plan,2019-04-04T04:00:00Z,http://documents.worldbank.org/curated/en/674021554358735694,http://documents.worldbank.org/curated/en/674021554358735694/pdf/Kenya-AFRICA-P163980-Kenya-Marine-Fisheries-and-Socio-Economic-Development-Project-KEMFSED-Procurement-Plan.pdf
Summary of Technical FM Discussions for Kenya Social and Economic Inclusion Project & Kenya National Safety Net Program,2019-04-04T04:00:00Z,http://documents.worldbank.org/curated/en/376711554727286967,http://documents.worldbank.org/curated/en/376711554727286967/pdf/Summary-of-Technical-FM-Discussions-for-Kenya-Social-and-Economic-Inclusion-Project-Kenya-National-Safety-Net-Program.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/894791554208912757,http://documents.worldbank.org/curated/en/894791554208912757/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P160083- Kenya  Secondary Education Quality Improvement Project - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/523111554187833527,http://documents.worldbank.org/curated/en/523111554187833527/pdf/Kenya-AFRICA-P160083-Kenya-Secondary-Education-Quality-Improvement-Project-Procurement-Plan.pdf
Kenya - AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/890881554202039765,http://documents.worldbank.org/curated/en/890881554202039765/pdf/Kenya-AFRICA-P156634-Water-and-Sanitation-Development-Project-Procurement-Plan.pdf
Kenya - AFRICA- P113542- Kenya Informal Settlements Improvement Project (KISIP) - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/552681554214011782,http://documents.worldbank.org/curated/en/552681554214011782/pdf/Kenya-AFRICA-P113542-Kenya-Informal-Settlements-Improvement-Project-KISIP-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/676941554201704127,http://documents.worldbank.org/curated/en/676941554201704127/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/841511554201793909,http://documents.worldbank.org/curated/en/841511554201793909/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
,,,
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/638281554201986166,http://documents.worldbank.org/curated/en/638281554201986166/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-04-02T04:00:00Z,http://documents.worldbank.org/curated/en/433611554202096508,http://documents.worldbank.org/curated/en/433611554202096508/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - Water Security and Climate Resilience Project : Environmental Assessment (Vol. 1 of 2) : Environmental and Social Impact Assessment for West Mainland Water Supply Project,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/892721554715685129,http://documents.worldbank.org/curated/en/892721554715685129/pdf/Environmental-and-Social-Impact-Assessment-for-West-Mainland-Water-Supply-Project.pdf
Kenya Economic Update : Unbundling the Slack in Private Sector Investment – Transforming Agriculture Sector Productivity and Linkages to Poverty Reduction,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/820861554470832579,http://documents.worldbank.org/curated/en/820861554470832579/pdf/Kenya-Economic-Update-Unbundling-the-Slack-in-Private-Sector-Investment-Transforming-Agriculture-Sector-Productivity-and-Linkages-to-Poverty-Reduction.pdf
Kenya - Electricity Systems Improvements Project : Environmental Assessment (Vol. 1 of 2) : Environmental and Social Management Framework,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/773421555407282347,http://documents.worldbank.org/curated/en/773421555407282347/pdf/Environmental-and-Social-Management-Framework.pdf
Kenya - Electricity System Improvement Project : Indigenous Peoples Plan : Vulnerable and Marginalized Groups Framework for Kenya Power and Lighting Company,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/341801556517868122,http://documents.worldbank.org/curated/en/341801556517868122/pdf/Vulnerable-and-Marginalized-Groups-Framework-for-Kenya-Power-and-Lighting-Company.pdf
Kenya - Electricity System Improvement Project : Resettlement Plan (Vol. 1 of 2) : Resettlement Policy Framework for Kenya Power and Lighting Company,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/910081556187981077,http://documents.worldbank.org/curated/en/910081556187981077/pdf/Resettlement-Policy-Framework-for-Kenya-Power-and-Lighting-Company.pdf
Kenya - AFRICA- P151831- Kenya Youth Employment and Opportunities - Procurement Plan,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/270801554099902567,http://documents.worldbank.org/curated/en/270801554099902567/pdf/Kenya-AFRICA-P151831-Kenya-Youth-Employment-and-Opportunities-Procurement-Plan.pdf
Official Documents- Amendment to to the Administration Arrangement with DFID for TF073160 Parallel to TF072330,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/454851554140966342,http://documents.worldbank.org/curated/en/454851554140966342/pdf/Official-Documents-Amendment-to-to-the-Administration-Arrangement-with-DFID-for-TF073160-Parallel-to-TF072330.pdf
Kenya - Electricity Systems Improvements Project : Environmental Assessment (Vol. 2 of 2) : Environmental and Social Management Framework for Kenya Power Electricity and Lighting Company Ltd.,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/412911555562948166,http://documents.worldbank.org/curated/en/412911555562948166/pdf/Environmental-and-Social-Management-Framework-for-Kenya-Power-Electricity-and-Lighting-Company-Ltd.pdf
,,,
Sanctions Board Decision No. 117 (Sanctions Case No. 563) ,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/099533401292426925,https://documents.worldbank.org/curated/en/099533401292426925/pdf/IDU-21fc34c7-7bdf-4896-a546-ec8aa66edd87.pdf
Kenya - Electricity System Improvement Project : Indigenous Peoples Plan : Vulnerable and Marginalized Groups Framework for Kenya Electricity Transmission Company,2019-04-01T04:00:00Z,http://documents.worldbank.org/curated/en/885391556658647523,http://documents.worldbank.org/curated/en/885391556658647523/pdf/Vulnerable-and-Marginalized-Groups-Framework-for-Kenya-Electricity-Transmission-Company.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-31T04:00:00Z,http://documents.worldbank.org/curated/en/909121554008378108,http://documents.worldbank.org/curated/en/909121554008378108/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-31T04:00:00Z,http://documents.worldbank.org/curated/en/399841554008234102,http://documents.worldbank.org/curated/en/399841554008234102/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-31T04:00:00Z,http://documents.worldbank.org/curated/en/990811554008515823,http://documents.worldbank.org/curated/en/990811554008515823/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-31T04:00:00Z,http://documents.worldbank.org/curated/en/349161554008283455,http://documents.worldbank.org/curated/en/349161554008283455/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Appraisal Program Information Document (PID) -  Inclusive Growth and Fiscal Management Development Policy Operation - P168204,2019-03-29T04:00:00Z,http://documents.worldbank.org/curated/en/113881553858546400,http://documents.worldbank.org/curated/en/113881553858546400/pdf/Appraisal-Program-Information-Document-PID-Inclusive-Growth-and-Fiscal-Management-Development-Policy-Operation-P168204.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-28T04:00:00Z,http://documents.worldbank.org/curated/en/364051553752604509,http://documents.worldbank.org/curated/en/364051553752604509/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-27T04:00:00Z,http://documents.worldbank.org/curated/en/865161553680696062,http://documents.worldbank.org/curated/en/865161553680696062/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
"Minutes of Meetings of the Board of Directors of IFC, and the Executive Directors of the Bank and IDA held on March 26, 2019 and record of approvals March 22 thru 26",2019-03-26T04:00:00Z,http://documents.worldbank.org/curated/en/211481555552879363,http://documents.worldbank.org/curated/en/211481555552879363/pdf/Minutes-of-Meetings-of-the-Board-of-Directors-of-IFC-and-the-Executive-Directors-of-the-Bank-and-IDA-held-on-March-26-2019-and-record-of-approvals-March-22-thru-26.pdf
,,,
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-26T04:00:00Z,http://documents.worldbank.org/curated/en/704861553575240881,http://documents.worldbank.org/curated/en/704861553575240881/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2019-03-26T04:00:00Z,http://documents.worldbank.org/curated/en/326281553566036991,http://documents.worldbank.org/curated/en/326281553566036991/pdf/Kenya-AFRICA-P156634-Water-and-Sanitation-Development-Project-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-25T04:00:00Z,http://documents.worldbank.org/curated/en/355201553502058030,http://documents.worldbank.org/curated/en/355201553502058030/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P151831- Kenya Youth Employment and Opportunities - Procurement Plan,2019-03-25T04:00:00Z,http://documents.worldbank.org/curated/en/520861553519664474,http://documents.worldbank.org/curated/en/520861553519664474/pdf/Kenya-AFRICA-P151831-Kenya-Youth-Employment-and-Opportunities-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-21T04:00:00Z,http://documents.worldbank.org/curated/en/651151553147657555,http://documents.worldbank.org/curated/en/651151553147657555/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P165034- Kenya Affordable Housing Finance Project - Procurement Plan,2019-03-20T04:00:00Z,http://documents.worldbank.org/curated/en/852011553106117086,http://documents.worldbank.org/curated/en/852011553106117086/pdf/Kenya-AFRICA-P165034-Kenya-Affordable-Housing-Finance-Project-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-20T04:00:00Z,http://documents.worldbank.org/curated/en/833601553091819544,http://documents.worldbank.org/curated/en/833601553091819544/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-20T04:00:00Z,http://documents.worldbank.org/curated/en/685311553091894344,http://documents.worldbank.org/curated/en/685311553091894344/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2019-03-18T04:00:00Z,http://documents.worldbank.org/curated/en/467631552910356768,http://documents.worldbank.org/curated/en/467631552910356768/pdf/Kenya-AFRICA-P152394-Transforming-Health-Systems-for-Universal-Care-Procurement-Plan.pdf
Kenya - AFRICA- P151831- Kenya Youth Employment and Opportunities - Procurement Plan,2019-03-18T04:00:00Z,http://documents.worldbank.org/curated/en/919951552926136628,http://documents.worldbank.org/curated/en/919951552926136628/pdf/Kenya-AFRICA-P151831-Kenya-Youth-Employment-and-Opportunities-Procurement-Plan.pdf
,,,
Kenya - AFRICA- P145234- Kenya Petroleum Technical Assistance Project (KEPTAP) - Procurement Plan,2019-03-18T04:00:00Z,http://documents.worldbank.org/curated/en/107981552931352146,http://documents.worldbank.org/curated/en/107981552931352146/pdf/Kenya-AFRICA-P145234-Kenya-Petroleum-Technical-Assistance-Project-KEPTAP-Procurement-Plan.pdf
